movieId,title,genres,overview
2617,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,
2618,"Castle, The (1997)",Comedy,
2620,This Is My Father (1998),Drama|Romance,
2622,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy,
2623,Trippin' (1999),Comedy,
2624,After Life (Wandafuru raifu) (1998),Drama|Fantasy,
2625,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller,
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,
2629,"Love Letter, The (1999)",Comedy|Romance,
2630,Besieged (a.k.a. L' Assedio) (1998),Drama,
2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Adventure|Drama|Mystery,
2633,"Mummy, The (1932)",Horror|Romance,
2634,"Mummy, The (1959)",Horror,
2639,Mommie Dearest (1981),Drama,
2640,Superman (1978),Action|Adventure|Sci-Fi,
2641,Superman II (1980),Action|Sci-Fi,
2642,Superman III (1983),Action|Adventure|Sci-Fi,
2643,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi,
2644,Dracula (1931),Horror,
2648,Frankenstein (1931),Drama|Horror|Sci-Fi,
2651,Frankenstein Meets the Wolf Man (1943),Horror,
2652,"Curse of Frankenstein, The (1957)",Horror,
2654,"Wolf Man, The (1941)",Drama|Fantasy|Horror,"Tras varios años en Estados Unidos, el hijo de un noble inglés regresa a la mansión de su padre en Gales. Una noche que asiste a una feria zíngara es mordido por un lobo y su vida comienza a cambiar cuando teme ser el responsable de las muertes que se están produciendo en la localidad."
2655,Howling II: Your Sister Is a Werewolf (1985),Horror,
2656,Tarantula (1955),Horror|Sci-Fi,
2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,
2659,It Came from Hollywood (1982),Comedy|Documentary,
2660,"Thing from Another World, The (1951)",Horror|Sci-Fi,
2661,It Came from Outer Space (1953),Sci-Fi,
2662,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi,
2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,
2665,Earth vs. the Flying Saucers (1956),Sci-Fi,
2668,Swamp Thing (1982),Horror|Sci-Fi,
2669,Pork Chop Hill (1959),War,
2670,Run Silent Run Deep (1958),War,
2671,Notting Hill (1999),Comedy|Romance,"William, tranquilo propietario de una pequeña librería de viajes en el popular barrio londinense de Notting Hill, conoce un día por casualidad a la famosa Anna Scott, la estrella más rutilante del firmamento cinematográfico actual. Desde el momento en que la actriz entra en su tienda, la vida de William empezará a cambiar."
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,
2674,"Loss of Sexual Innocence, The (1999)",Drama|Fantasy,
2676,Instinct (1999),Drama|Thriller,
2677,Buena Vista Social Club (1999),Documentary|Musical,
2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi,
2682,Limbo (1999),Drama,
2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,
2686,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,
2687,Tarzan (1999),Adventure|Animation|Children|Drama,
2688,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller,
2690,"Ideal Husband, An (1999)",Comedy|Romance,
2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama,
2692,Run Lola Run (Lola rennt) (1998),Action|Crime,
2693,Trekkies (1997),Documentary,
2694,Big Daddy (1999),Comedy,
2695,"Boys, The (1998)",Drama,
2696,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy,
2697,My Son the Fanatic (1997),Comedy|Drama|Romance,
2698,Zone 39 (1997),Sci-Fi,
2699,Arachnophobia (1990),Comedy|Horror,
2700,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,
2701,Wild Wild West (1999),Action|Comedy|Sci-Fi|Western,
2702,Summer of Sam (1999),Drama,
2706,American Pie (1999),Comedy|Romance,
2707,Arlington Road (1999),Thriller,
2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,
2709,Muppets From Space (1999),Children|Comedy,
2710,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,
2712,Eyes Wide Shut (1999),Drama|Mystery|Thriller,
2713,Lake Placid (1999),Horror|Thriller,
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,
2717,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,"Han pasado cinco años desde que los cazafantasmas entraron por última vez en acción. El doctor Peter Venkman, notable parapsicólogo de persuasivos encantos, ha quedado relegado a maestro de ceremonias de un programa de televisión donde se discuten fenómenos psíquicos. Ray Stantz y su colega Winston Zeddemore se ganan la vida entreteniendo a niños en fiestas infantiles, y el mago tecnológico Egon Spengler continúa sus investigaciones sobre los efectos de las emociones humanas en el campo de energía psicomagnética. La relación de Dana Barrett con Venkman se disolvió; ella se casó con otro hombre y tuvo un hijo, pero el matrimonio fracasó. Ahora Dana vive sola en Nueva York, criando a Oscar, su bebé de ocho meses, y trabajando como restauradora de cuadros en el Museo de arte de Manhattan, junto a un excéntrico experto en pinturas del periodo romántico, Janosz Poha. Todo parece normal hasta que el cochecito de Oscar rueda por sí solo y se mete entre el peligroso tráfico de la ciudad."
2718,Drop Dead Gorgeous (1999),Comedy,
2719,"Haunting, The (1999)",Horror|Thriller,
2720,Inspector Gadget (1999),Action|Adventure|Children|Comedy,
2722,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller,
2723,Mystery Men (1999),Action|Comedy|Fantasy,
2724,Runaway Bride (1999),Comedy|Romance,
2725,Twin Falls Idaho (1999),Drama,
2726,"Killing, The (1956)",Crime|Film-Noir,
2727,Killer's Kiss (1955),Crime|Film-Noir,
2728,Spartacus (1960),Action|Drama|Romance|War,
2729,Lolita (1962),Drama|Romance,
2730,Barry Lyndon (1975),Drama|Romance|War,
2731,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama,
2732,Jules and Jim (Jules et Jim) (1961),Drama|Romance,
2733,Vibes (1988),Adventure|Comedy|Romance,
2734,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller,
2735,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery,
2736,Brighton Beach Memoirs (1986),Comedy,
2737,Assassination (1987),Action|Drama|Thriller,
2738,Crimes of the Heart (1986),Comedy|Drama,
2739,"Color Purple, The (1985)",Drama,
2740,"Kindred, The (1986)",Horror|Sci-Fi,
2741,No Mercy (1986),Action|Crime|Thriller,
2742,Ménage (Tenue de soirée) (1986),Comedy|Drama,
2743,Native Son (1986),Drama,
2744,Otello (1986),Drama,
2745,"Mission, The (1986)",Drama,
2746,Little Shop of Horrors (1986),Comedy|Horror|Musical,
2747,"Little Shop of Horrors, The (1960)",Comedy|Horror,
2748,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy,
2749,"Morning After, The (1986)",Drama|Mystery,
2750,Radio Days (1987),Comedy|Drama,
2751,From the Hip (1987),Comedy|Drama,
2752,Outrageous Fortune (1987),Comedy|Mystery,
2754,Deadtime Stories (1987),Horror,
2757,Frances (1982),Drama,
2759,Dick (1999),Comedy,
2761,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,
2762,"Sixth Sense, The (1999)",Drama|Horror|Mystery,"El doctor Malcom Crowe es un conocido psicólogo infantil de Philadelphia que vive obsesionado por el doloroso recuerdo de un joven paciente desequilibrado al que fue incapaz de ayudar. Cuando conoce a Cole Sear, un aterrorizado y confuso niño de ocho años que necesita tratamiento, ve que se le presenta la oportunidad de redimirse haciendo todo lo posible por ayudarlo. Sin embargo, el doctor Crowe no está preparado para conocer la terrible verdad acerca del don sobrenatural de su paciente: recibe visitas no deseadas de espíritus atormentados."
2763,"Thomas Crown Affair, The (1999)",Action|Mystery,
2764,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller,
2765,"Acid House, The (1998)",Comedy|Drama,
2766,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama,
2769,"Yards, The (2000)",Crime|Drama,
2770,Bowfinger (1999),Comedy,
2771,Brokedown Palace (1999),Drama,
2772,Detroit Rock City (1999),Comedy,
2774,Better Than Chocolate (1999),Comedy|Romance,
2775,Head On (1998),Drama,
2779,Heaven Can Wait (1978),Comedy,
2782,Pit and the Pendulum (1961),Horror,
2784,"Masque of the Red Death, The (1964)",Horror,
2786,Haunted Honeymoon (1986),Comedy,
2787,Cat's Eye (1985),Horror,
2788,Monty Python's And Now for Something Completely Different (1971),Comedy,
2789,Damien: Omen II (1978),Horror,
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror|Thriller,
2791,Airplane! (1980),Comedy,
2792,Airplane II: The Sequel (1982),Comedy,
2793,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,
2794,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance,
2795,National Lampoon's Vacation (1983),Comedy,
2796,Funny Farm (1988),Comedy,
2797,Big (1988),Comedy|Drama|Fantasy|Romance,
2798,Problem Child (1990),Children|Comedy,
2799,Problem Child 2 (1991),Comedy,
2800,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy,
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,
2802,Tequila Sunrise (1988),Action|Drama|Romance|Thriller,
2803,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller,
2804,"Christmas Story, A (1983)",Children|Comedy,
2805,Mickey Blue Eyes (1999),Comedy|Romance,
2806,Teaching Mrs. Tingle (1999),Comedy|Thriller,
2807,Universal Soldier: The Return (1999),Action|Sci-Fi,
2808,Universal Soldier (1992),Action|Sci-Fi,
2810,Perfect Blue (1997),Animation|Horror|Mystery|Thriller,
2812,In Too Deep (1999),Action|Thriller,
2813,"Source, The (1999)",Documentary,
2815,Iron Eagle (1986),Action|War,
2816,Iron Eagle II (1988),Action|War,
2817,Aces: Iron Eagle III (1992),Action,
2818,Iron Eagle IV (1995),Action|War,
2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller,
2820,Hamlet (1964),Drama,
2822,Medicine Man (1992),Adventure|Romance,
2824,On the Ropes (1999),Documentary|Drama,
2826,"13th Warrior, The (1999)",Action|Adventure|Fantasy,
2827,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller,
2828,Dudley Do-Right (1999),Children|Comedy,
2829,"Muse, The (1999)",Comedy,
2835,Chill Factor (1999),Action|Adventure|Comedy|Thriller,
2836,Outside Providence (1999),Comedy,
2837,Bedrooms & Hallways (1998),Comedy|Romance,
2839,West Beirut (West Beyrouth) (1998),Drama,
2840,Stigmata (1999),Drama|Thriller,
2841,Stir of Echoes (1999),Horror|Mystery|Thriller,
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,
2844,"Minus Man, The (1999)",Drama|Mystery,
2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama,
2847,Only Angels Have Wings (1939),Adventure|Drama|Romance,
2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama,
2851,Saturn 3 (1980),Adventure|Sci-Fi|Thriller,
2852,"Soldier's Story, A (1984)",Drama,
2856,I Saw What You Did (1965),Thriller,
2857,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical,
2858,American Beauty (1999),Drama|Romance,
2859,Stop Making Sense (1984),Documentary|Musical,
2860,Blue Streak (1999),Comedy,
2861,For Love of the Game (1999),Comedy|Drama,
2862,Caligula (1979),Drama,
2863,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical,
2865,Sugar Town (1999),Comedy,
2866,"Buddy Holly Story, The (1978)",Drama,
2867,Fright Night (1985),Comedy|Horror|Thriller,
2868,Fright Night Part II (1988),Horror,
2870,Barefoot in the Park (1967),Comedy,
2871,Deliverance (1972),Adventure|Drama|Thriller,
2872,Excalibur (1981),Adventure|Fantasy,
2874,"Pajama Game, The (1957)",Comedy|Musical|Romance,
2875,Sommersby (1993),Drama|Mystery|Romance,
2876,Thumbelina (1994),Animation|Children|Fantasy,
2877,Tommy (1975),Musical,
2878,Hell Night (1981),Horror,
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy,
2880,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy,
2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller,
2882,Jakob the Liar (1999),Drama,
2883,Mumford (1999),Comedy|Drama,
2884,Dog Park (1998),Comedy|Romance,
2885,Guinevere (1999),Drama|Romance,
2886,"Adventures of Elmo in Grouchland, The (1999)",Children|Comedy,
2887,Simon Sez (1999),Action|Comedy,
2888,Drive Me Crazy (1999),Comedy|Romance,
2889,"Mystery, Alaska (1999)",Comedy|Drama,
2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War,
2891,"Happy, Texas (1999)",Comedy,
2892,New Rose Hotel (1998),Action|Drama,
2893,Plunkett & MaCleane (1999),Action|Adventure|Drama,
2894,Romance (1999),Drama|Romance,
2896,Alvarez Kelly (1966),Western,
2897,And the Ship Sails On (E la nave va) (1983),Comedy|War,
2898,"Dark Half, The (1993)",Horror|Mystery,"Thad Beaumont es un escritor que estuvo publicando, bajo el pseudónimo de George Stark y durante años, novelas de terror que narraban las matanzas del psicópata Alexis Máuina. Una vez conseguida fama y dinero, y con una preciosa familia compuesta por su atractiva esposa y dos gemelos, Beaumont decide que ya no necesita a su doble en su ascendente carrera literaria, por lo que decide desenmascarar al mundo su personaje. Pero pronto descubrirá que no es nada fácil deshacerse del fantasma que creó a lo largo de los años. Basada en la novela de Stephen King."
2899,Gulliver's Travels (1939),Adventure|Animation|Children,
2900,Monkey Shines (1988),Horror|Sci-Fi,
2901,Phantasm (1979),Horror|Sci-Fi,
2902,Psycho II (1983),Horror|Mystery|Thriller,
2903,Psycho III (1986),Horror|Thriller,
2905,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama,
2906,Random Hearts (1999),Drama|Romance,
2907,Superstar (1999),Comedy,
2908,Boys Don't Cry (1999),Drama,
2912,"Limey, The (1999)",Crime|Drama|Thriller,
2915,Risky Business (1983),Comedy,
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,
2917,Body Heat (1981),Crime|Thriller,
2918,Ferris Bueller's Day Off (1986),Comedy,"Un joven de 17 años decide disfrutar de unas vacaciones anticipadas aprovechando la ausencia de sus padres. Prepara minuciosamente un día dedicado enteramente a hacer todo lo que normalmente no puede hacer. Para ello contará, por supuesto, con la compañía de su mejor amigo y de su novia."
2919,"Year of Living Dangerously, The (1982)",Drama|Romance|War,
2921,High Plains Drifter (1973),Western,
2922,Hang 'Em High (1968),Crime|Drama|Western,
2924,Drunken Master (Jui kuen) (1978),Action|Comedy,
2925,"Conformist, The (Conformista, Il) (1970)",Drama,
2926,Hairspray (1988),Comedy|Drama,
2927,Brief Encounter (1946),Drama|Romance,
2928,"Razor's Edge, The (1984)",Drama,
2929,Reds (1981),Drama|Romance,
2930,Return with Honor (1998),Documentary,
2931,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy,
2932,Days of Heaven (1978),Drama,
2935,"Lady Eve, The (1941)",Comedy|Romance,
2936,Sullivan's Travels (1941),Adventure|Comedy|Romance,
2937,"Palm Beach Story, The (1942)",Comedy,
2939,Niagara (1953),Drama|Thriller,
2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance,
2941,South Pacific (1958),Musical|Romance|War,
2942,Flashdance (1983),Drama|Romance,"Alex Owens es una joven huérfana que sueña con llegar a ser un día una bailarina profesional. Pero para poder vivir el día a día y, además, pagar sus clases de baile, durante el día trabaja como soldadora en una fábrica y de noche bailando en un club nocturno."
2943,Indochine (1992),Drama|Romance,
2944,"Dirty Dozen, The (1967)",Action|Drama|War,
2946,Help! (1965),Comedy|Musical,
2947,Goldfinger (1964),Action|Adventure|Thriller,
2948,From Russia with Love (1963),Action|Adventure|Thriller,
2949,Dr. No (1962),Action|Adventure|Thriller,
2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,
2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,
2953,Home Alone 2: Lost in New York (1992),Children|Comedy,
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller,
2959,Fight Club (1999),Action|Crime|Drama|Thriller,
2961,"Story of Us, The (1999)",Comedy|Drama,
2962,Fever Pitch (1997),Comedy|Romance,
2964,Julien Donkey-Boy (1999),Drama,
2965,"Omega Code, The (1999)",Action,
2966,"Straight Story, The (1999)",Adventure|Drama,
2967,"Bad Seed, The (1956)",Drama|Thriller,
2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,
2969,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance,
2970,Fitzcarraldo (1982),Adventure|Drama,
2971,All That Jazz (1979),Drama|Fantasy|Musical,
2972,Red Sorghum (Hong gao liang) (1987),Drama|War,
2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama,
2974,Bats (1999),Horror|Thriller,
2975,"Best Man, The (1999)",Comedy|Drama,
2976,Bringing Out the Dead (1999),Drama,
2977,Crazy in Alabama (1999),Comedy|Drama,
2978,Three to Tango (1999),Comedy|Romance,
2979,Body Shots (1999),Drama,
2982,"Guardian, The (1990)",Horror|Thriller,
2983,"Ipcress File, The (1965)",Thriller,
2984,On Any Sunday (1971),Documentary,
2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller,"En un Detroit violento, casi apocalíptico, la empresa malvada Omni Consumer Products gana un contrato del gobierno de la ciudad para privatizar la fuerza policial. Para probar sus cyborgs de erradicación del crimen, la compañía lleva al policía de la calle Alex Murphy a una confrontación armada con el señor del crimen Boddicker para que puedan usar su cuerpo para respaldar su prototipo RoboCop no probado. Pero cuando RoboCop se entera de los planes nefastos de la compañía, se convierte en su maestro."
